,insurance_price,registration_year,model,type,gearbox,power,mileage,fuel,brand,damage,price
51377,70.0,1995,golf,other,auto,75,125000,gasoline,volkswagen,0.0,1264
95588,1890.0,2008,3er,coupé,auto,420,125000,gasoline,bmw,0.0,26808
82429,320.0,1990,e_klasse,limousine,manual,0,150000,gasoline,mercedes_benz,,4459
81712,130.0,1998,e_klasse,limousine,manual,136,150000,gasoline,mercedes_benz,0.0,1501
8279,220.0,2005,espace,other,manual,150,150000,diesel,renault,0.0,2684
75132,,2016,golf,,manual,0,150000,gasoline,volkswagen,0.0,910
47038,150.0,2000,galaxy,bus,,116,150000,diesel,ford,,2956
2103,,3,clk,coupé,auto,170,150000,diesel,mercedes_benz,0.0,4095
71621,250.0,2009,fox,small car,manual,0,150000,gasoline,volkswagen,0.0,2002
87645,90.0,2000,3er,station wagon,manual,150,150000,gasoline,bmw,0.0,2274
8,80.0,1997,passat,limousine,manual,101,150000,gasoline,volkswagen,0.0,1001
24292,390.0,2006,vectra,station wagon,manual,150,150000,diesel,opel,,5450
58317,290.0,2007,polo,limousine,manual,60,125000,gasoline,volkswagen,,3731
30974,390.0,2002,a2,small car,manual,110,150000,gasoline,audi,0.0,5141
72567,,5,polo,small car,manual,64,20000,gasoline,volkswagen,1.0,909
91153,2220.0,1970,,convertible,manual,95,40000,gasoline,sonstige_autos,0.0,15379
851,40.0,2016,corsa,,manual,58,150000,,opel,0.0,1546
85587,,2016,astra,,manual,125,80000,diesel,opel,0.0,4823
31349,,10,golf,station wagon,manual,105,150000,diesel,volkswagen,1.0,4368
28846,90.0,1985,andere,other,manual,60,50000,,mazda,,909
75804,60.0,2003,laguna,station wagon,auto,150,150000,diesel,renault,,819
43483,950.0,2010,a3,limousine,manual,125,90000,gasoline,audi,0.0,11739
74930,250.0,2007,3_reihe,limousine,manual,120,150000,gasoline,peugeot,0.0,4049
79249,110.0,2003,golf,station wagon,manual,101,150000,diesel,volkswagen,0.0,2366
27698,,2016,,,manual,131,150000,,audi,,4186
98547,60.0,1991,100,limousine,manual,116,150000,gasoline,audi,0.0,1011
93024,250.0,2008,andere,small car,manual,101,125000,,hyundai,0.0,4459
61370,30.0,2003,stilo,small car,manual,103,150000,gasoline,fiat,0.0,1365
63819,,2016,twingo,,manual,60,150000,gasoline,renault,,909
99948,,2016,corsa,,manual,55,150000,,opel,0.0,500
83749,110.0,1999,golf,small car,manual,101,150000,gasoline,volkswagen,1.0,637
67221,,5,sl,convertible,auto,245,150000,gasoline,mercedes_benz,0.0,17699
23002,180.0,2004,touran,bus,auto,140,150000,diesel,volkswagen,0.0,3458
23539,190.0,2006,fox,small car,manual,54,150000,gasoline,volkswagen,0.0,2411
14313,110.0,2002,c_klasse,coupé,manual,129,150000,gasoline,mercedes_benz,0.0,2821
70913,710.0,2012,octavia,station wagon,manual,105,125000,diesel,skoda,0.0,10556
11519,210.0,2009,focus,station wagon,manual,109,150000,diesel,ford,0.0,4641
98160,990.0,2003,a4,convertible,manual,170,150000,gasoline,audi,0.0,18200
77313,,14,golf,limousine,manual,140,30000,gasoline,volkswagen,0.0,16379
57376,240.0,2003,a3,limousine,manual,140,150000,diesel,audi,0.0,3412
67907,,2016,,,manual,64,150000,,volkswagen,,682
35769,490.0,2007,3er,station wagon,manual,163,150000,diesel,bmw,0.0,7826
31460,520.0,2007,5er,limousine,auto,190,150000,gasoline,bmw,0.0,12285
29937,380.0,2012,punto,small car,manual,77,40000,gasoline,fiat,0.0,6269
44303,70.0,1992,golf,small car,manual,75,150000,gasoline,volkswagen,0.0,819
57982,410.0,2011,ka,small car,manual,69,100000,gasoline,ford,,4823
60948,,5,cooper,small car,manual,116,150000,gasoline,mini,0.0,5323
98278,60.0,2000,cordoba,station wagon,manual,73,150000,,seat,1.0,505
25429,200.0,2002,bora,limousine,manual,115,150000,gasoline,volkswagen,,2274
13010,130.0,2001,andere,small car,manual,57,150000,diesel,citroen,0.0,591
63769,210.0,1999,transporter,bus,manual,50,150000,diesel,volkswagen,0.0,2684
77904,360.0,2012,polo,limousine,manual,65,20000,gasoline,volkswagen,0.0,7234
91917,500.0,2009,octavia,station wagon,auto,140,150000,diesel,skoda,0.0,7052
55263,60.0,2004,carnival,bus,manual,144,150000,diesel,kia,,591
338,,3,andere,bus,manual,150,150000,diesel,renault,0.0,1547
35050,350.0,2006,5er,station wagon,auto,177,150000,diesel,bmw,0.0,8180
12075,730.0,2006,a4,convertible,auto,179,150000,diesel,audi,0.0,10000
57942,710.0,2005,3er,convertible,manual,150,70000,gasoline,bmw,0.0,9782
6447,,95,polo,small car,manual,101,150000,gasoline,volkswagen,0.0,5460
22033,50.0,2003,fabia,station wagon,manual,75,150000,gasoline,skoda,0.0,1365
67738,70.0,2014,andere,,,0,60000,,volkswagen,,864
72226,340.0,2005,,,,0,150000,,volkswagen,,7280
52487,,96,passat,station wagon,auto,116,125000,gasoline,volkswagen,0.0,1092
40203,30.0,2016,e_klasse,,manual,136,150000,,mercedes_benz,0.0,2548
75422,380.0,2006,micra,convertible,manual,110,125000,gasoline,nissan,0.0,4504
82809,360.0,2013,yaris,small car,manual,69,40000,gasoline,toyota,0.0,7279
26212,160.0,2002,lupo,small car,manual,75,150000,diesel,volkswagen,1.0,1365
74815,570.0,2011,a5,limousine,auto,239,125000,diesel,audi,0.0,9555
55423,590.0,2004,x_reihe,,auto,218,150000,diesel,bmw,,9099
8812,390.0,2006,6_reihe,station wagon,manual,143,150000,diesel,mazda,0.0,3503
18528,180.0,1998,a3,limousine,manual,150,150000,gasoline,audi,0.0,3185
41898,330.0,2009,corsa,small car,manual,80,90000,gasoline,opel,0.0,4550
41533,100.0,1999,3er,limousine,manual,150,150000,gasoline,bmw,0.0,2729
56118,80.0,1997,andere,limousine,manual,90,90000,gasoline,citroen,0.0,900
91462,170.0,2000,3er,limousine,manual,136,150000,diesel,bmw,0.0,1638
63927,,7,fusion,small car,manual,90,150000,diesel,ford,0.0,2866
58519,270.0,2004,andere,station wagon,auto,0,150000,diesel,mercedes_benz,0.0,4094
77880,210.0,2016,captiva,,manual,150,125000,,chevrolet,0.0,9009
94879,330.0,2009,aveo,small car,manual,84,80000,gasoline,chevrolet,0.0,3867
73827,970.0,2011,passat,station wagon,,0,90000,diesel,volkswagen,0.0,11819
5653,70.0,2001,corsa,small car,manual,0,150000,,opel,0.0,1501
22163,400.0,2009,astra,limousine,manual,110,125000,diesel,opel,0.0,6369
64080,,2016,a_klasse,,manual,95,150000,,mercedes_benz,,2002
70565,360.0,2007,3_reihe,limousine,manual,109,150000,diesel,mazda,1.0,2730
34646,60.0,1996,omega,limousine,auto,211,150000,gasoline,opel,0.0,728
70483,60.0,2000,clio,small car,manual,55,150000,gasoline,renault,0.0,1011
8084,650.0,2006,5er,limousine,manual,231,125000,diesel,bmw,0.0,13195
18457,1620.0,2011,5er,limousine,auto,204,125000,gasoline,bmw,0.0,18199
15878,150.0,2002,c3,small car,manual,60,100000,gasoline,citroen,0.0,2639
17789,290.0,2007,lancer,station wagon,manual,135,100000,gasoline,mitsubishi,0.0,4549
11815,40.0,1991,fiesta,small car,manual,37,150000,gasoline,ford,0.0,591
54137,30.0,2004,3_reihe,station wagon,manual,136,150000,diesel,peugeot,0.0,2456
46703,700.0,2008,mx_reihe,convertible,manual,126,125000,gasoline,mazda,0.0,10601
66906,40.0,2000,astra,limousine,manual,101,150000,gasoline,opel,0.0,1183
10524,30.0,2016,a3,,manual,0,150000,gasoline,audi,1.0,1319
8030,230.0,1994,80,limousine,manual,133,150000,gasoline,audi,0.0,2547
2489,410.0,2014,andere,station wagon,manual,86,30000,gasoline,skoda,0.0,9099
67030,450.0,1995,transporter,bus,manual,110,100000,gasoline,volkswagen,0.0,6734
92970,210.0,2009,picanto,small car,manual,65,40000,gasoline,kia,0.0,3639
93316,70.0,2001,corsa,limousine,manual,58,150000,gasoline,opel,0.0,1456
21156,1040.0,2008,1er,coupé,manual,207,150000,,bmw,0.0,11830
11253,240.0,2003,3er,limousine,manual,150,150000,diesel,bmw,0.0,2729
70058,80.0,1995,vectra,limousine,manual,0,150000,gasoline,opel,0.0,1183
88790,140.0,2005,signum,station wagon,manual,155,150000,gasoline,opel,0.0,2274
78963,40.0,1998,bravo,limousine,manual,100,150000,gasoline,fiat,0.0,682
44171,160.0,2006,m_klasse,,auto,224,150000,diesel,mercedes_benz,1.0,1820
36208,,4,a6,limousine,auto,177,150000,liquefied petroleum gas,audi,0.0,8190
77841,150.0,1994,3er,limousine,manual,102,150000,gasoline,bmw,0.0,1638
38618,120.0,2003,2_reihe,station wagon,manual,0,125000,gasoline,peugeot,,2366
80868,150.0,2015,tigra,coupé,manual,0,150000,,opel,1.0,1547
15868,120.0,2001,3er,coupé,manual,143,150000,gasoline,bmw,0.0,2002
27535,50.0,2000,twingo,small car,manual,58,150000,gasoline,renault,0.0,1092
86011,80.0,1990,e_klasse,limousine,auto,118,150000,gasoline,mercedes_benz,0.0,1628
74339,70.0,2002,mondeo,station wagon,manual,0,150000,gasoline,ford,,818
9323,460.0,2003,3er,limousine,auto,116,150000,gasoline,bmw,0.0,4540
89695,1660.0,2012,c_klasse,limousine,manual,156,40000,gasoline,mercedes_benz,0.0,17745
9741,290.0,2000,andere,,manual,103,150000,diesel,nissan,,3630
76873,70.0,2000,fabia,small car,manual,75,150000,gasoline,skoda,0.0,1274
34584,,4,golf,station wagon,manual,101,150000,diesel,volkswagen,0.0,3185
14625,60.0,1999,corsa,small car,manual,60,150000,gasoline,opel,0.0,1092
10382,,9,andere,bus,manual,0,125000,diesel,peugeot,0.0,4095
82992,120.0,1980,,,,0,150000,,sonstige_autos,,910
63328,30.0,1996,andere,coupé,manual,90,150000,gasoline,toyota,0.0,1092
8229,1540.0,2008,andere,coupé,auto,224,150000,diesel,mercedes_benz,0.0,16361
15591,50.0,1993,andere,limousine,manual,115,150000,gasoline,volkswagen,,910
25623,90.0,1989,andere,limousine,manual,118,150000,gasoline,mercedes_benz,0.0,1774
18139,100.0,1995,,small car,,44,150000,,opel,,727
47184,680.0,2013,ceed,limousine,manual,135,30000,gasoline,kia,0.0,12730
98222,70.0,1990,passat,,manual,0,125000,gasoline,volkswagen,,1455
78565,920.0,2006,m_klasse,,auto,224,150000,diesel,mercedes_benz,,11739
58832,400.0,2003,3er,station wagon,manual,185,150000,diesel,bmw,,7553
53704,150.0,2007,andere,bus,manual,120,150000,diesel,renault,,2047
1298,70.0,1996,5er,limousine,manual,193,150000,gasoline,bmw,,819
17536,470.0,2010,cx_reihe,,manual,173,150000,diesel,mazda,0.0,9191
71231,1320.0,2014,a_klasse,limousine,manual,122,20000,gasoline,mercedes_benz,0.0,15743
15649,,9,astra,station wagon,manual,150,150000,diesel,opel,,5369
78892,130.0,2002,a4,station wagon,manual,131,150000,diesel,audi,,2011
31023,70.0,1990,kadett,station wagon,manual,60,50000,gasoline,opel,0.0,546
48975,170.0,2001,corsa,small car,manual,58,125000,gasoline,opel,,1683
34475,480.0,2002,cl,coupé,auto,299,150000,gasoline,mercedes_benz,0.0,7098
56382,60.0,2000,micra,small car,manual,0,125000,gasoline,nissan,,1360
70725,460.0,2012,aygo,small car,manual,68,125000,gasoline,toyota,0.0,4732
21918,,16,,,,0,150000,,peugeot,,955
2252,1040.0,2013,octavia,limousine,manual,105,40000,gasoline,skoda,0.0,10919
79436,,99,transporter,bus,auto,115,150000,gasoline,volkswagen,,5733
10399,320.0,2008,golf,limousine,manual,122,150000,gasoline,volkswagen,0.0,5641
42099,440.0,2008,500,small car,manual,69,70000,gasoline,fiat,0.0,5187
52165,320.0,2002,golf,station wagon,manual,110,90000,gasoline,volkswagen,0.0,2730
10913,300.0,2001,v_klasse,bus,auto,122,150000,diesel,mercedes_benz,0.0,3822
81525,60.0,2005,ibiza,,,0,150000,,seat,,1092
17423,90.0,1996,andere,coupé,auto,60,150000,gasoline,hyundai,,864
31380,310.0,2009,fabia,small car,manual,60,40000,gasoline,skoda,0.0,4732
32985,410.0,2005,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,4368
70027,110.0,2011,punto,small car,manual,69,50000,gasoline,fiat,1.0,1137
9831,2700.0,2008,andere,station wagon,auto,851,150000,gasoline,audi,0.0,37310
26931,70.0,1995,golf,,manual,0,150000,gasoline,volkswagen,0.0,900
3520,210.0,2010,duster,,manual,105,70000,gasoline,dacia,0.0,8149
40359,100.0,1999,andere,limousine,manual,90,150000,gasoline,suzuki,1.0,682
77579,190.0,2003,astra,station wagon,auto,125,150000,gasoline,opel,,1683
11373,540.0,2013,passat,station wagon,manual,140,40000,diesel,volkswagen,0.0,9100
28058,250.0,1997,z_reihe,convertible,manual,140,125000,gasoline,bmw,0.0,6643
76686,50.0,1996,,small car,manual,60,100000,gasoline,volkswagen,,905
22689,150.0,2003,3er,limousine,manual,116,150000,gasoline,bmw,0.0,2275
26675,680.0,2007,transporter,bus,manual,131,150000,diesel,volkswagen,0.0,14514
21176,130.0,2008,fortwo,small car,,71,125000,gasoline,smart,0.0,3412
24820,,95,ibiza,small car,manual,63,150000,gasoline,seat,,455
11724,140.0,2007,twingo,small car,,58,150000,liquefied petroleum gas,renault,0.0,2411
89228,1490.0,2009,passat,coupé,auto,170,150000,diesel,volkswagen,0.0,11648
64475,1790.0,2008,transporter,bus,manual,174,100000,diesel,volkswagen,0.0,25025
59774,250.0,2005,a_klasse,station wagon,manual,116,150000,gasoline,mercedes_benz,0.0,3366
73432,260.0,1998,andere,,manual,69,80000,gasoline,suzuki,0.0,4004
53087,90.0,2002,3er,small car,manual,116,150000,gasoline,bmw,0.0,2093
48784,,14,andere,limousine,auto,570,40000,gasoline,porsche,,115570
52176,50.0,2002,,small car,manual,75,150000,gasoline,peugeot,,728
89357,1130.0,2011,touareg,,auto,239,80000,diesel,volkswagen,0.0,25480
82974,90.0,1998,mondeo,station wagon,auto,170,150000,gasoline,ford,1.0,818
94430,40.0,1992,3er,coupé,manual,150,150000,gasoline,bmw,0.0,773
7105,70.0,1997,,limousine,manual,170,150000,gasoline,bmw,,1365
33964,120.0,2002,twingo,small car,manual,75,150000,gasoline,renault,1.0,909
28079,490.0,2007,corsa,small car,auto,80,125000,gasoline,opel,1.0,2548
55315,190.0,1997,7er,limousine,auto,235,150000,liquefied petroleum gas,bmw,,2184
35784,290.0,1998,slk,convertible,manual,0,150000,gasoline,mercedes_benz,0.0,4550
90112,,2016,ibiza,,manual,60,150000,gasoline,seat,0.0,910
81622,,1996,corsa,small car,manual,45,150000,gasoline,opel,0.0,455
42509,2210.0,2014,3er,limousine,auto,184,30000,diesel,bmw,0.0,32750
3232,840.0,1991,911,convertible,manual,211,150000,gasoline,porsche,0.0,12285
68267,840.0,2010,golf,limousine,auto,160,40000,gasoline,volkswagen,0.0,14287
40037,2650.0,2012,a6,limousine,auto,204,80000,diesel,audi,0.0,26845
91590,190.0,2006,twingo,small car,manual,75,100000,gasoline,renault,0.0,2730
23240,150.0,2002,3er,limousine,manual,143,150000,gasoline,bmw,0.0,2684
47849,420.0,2006,5er,station wagon,auto,177,150000,diesel,bmw,0.0,6369
28068,60.0,2005,kangoo,,,0,150000,gasoline,renault,,1365
47632,820.0,2009,qashqai,limousine,manual,141,150000,gasoline,nissan,0.0,9100
40833,,2016,e_klasse,,auto,0,150000,diesel,mercedes_benz,,2457
22989,290.0,2005,zafira,bus,manual,101,100000,gasoline,opel,0.0,4504
41154,,2016,golf,,manual,80,125000,gasoline,volkswagen,0.0,5004
94839,380.0,2005,vectra,station wagon,manual,122,150000,gasoline,opel,0.0,4258
22972,60.0,1995,golf,limousine,manual,90,150000,gasoline,volkswagen,0.0,1092
15801,180.0,2001,golf,convertible,,116,150000,gasoline,volkswagen,0.0,2411
71888,280.0,2005,cooper,small car,auto,116,100000,gasoline,mini,0.0,7189
60429,260.0,2001,5er,limousine,auto,163,150000,diesel,bmw,0.0,4368
61849,50.0,1998,andere,coupé,manual,125,150000,gasoline,ford,0.0,1092
73865,520.0,2008,kangoo,bus,,0,125000,diesel,renault,0.0,10920
13031,3120.0,1983,,coupé,manual,241,60000,gasoline,sonstige_autos,0.0,24479
37157,,1,golf,limousine,manual,116,150000,diesel,volkswagen,0.0,4550
74233,710.0,2011,rav,,auto,158,90000,gasoline,toyota,0.0,14105
41114,420.0,2005,3er,limousine,manual,163,150000,diesel,bmw,0.0,3592
16942,190.0,2005,passat,station wagon,manual,140,150000,diesel,volkswagen,,3185
83764,780.0,2008,3er,limousine,auto,177,150000,diesel,bmw,0.0,12649
38034,,2016,twingo,,,58,150000,gasoline,renault,,728
80249,100.0,1998,,station wagon,auto,0,150000,gasoline,audi,1.0,1365
74521,880.0,2010,avensis,limousine,manual,126,90000,diesel,toyota,,10000
26732,670.0,2008,1er,convertible,manual,143,125000,gasoline,bmw,0.0,11466
36928,100.0,2003,ibiza,small car,manual,75,150000,gasoline,seat,0.0,1137
87393,,2016,golf,,manual,80,150000,,volkswagen,,5460
24848,210.0,2008,polo,small car,manual,80,150000,diesel,volkswagen,0.0,5005
53302,,3,polo,small car,manual,75,150000,gasoline,volkswagen,0.0,2184
40872,110.0,2001,a6,station wagon,auto,180,150000,diesel,audi,1.0,1183
85316,1480.0,2011,tt,coupé,manual,272,90000,gasoline,audi,0.0,21567
43886,20.0,2016,polo,,manual,58,150000,,volkswagen,,1592
95407,130.0,2000,zafira,bus,manual,0,150000,,opel,0.0,1501
2054,170.0,2007,twingo,small car,manual,58,100000,gasoline,renault,0.0,1991
50853,540.0,2004,a4,station wagon,manual,170,150000,liquefied petroleum gas,audi,0.0,6552
68964,290.0,2010,c_klasse,coupé,manual,143,60000,gasoline,mercedes_benz,0.0,10601
67543,50.0,2016,polo,,manual,64,150000,gasoline,volkswagen,,2002
57780,270.0,2004,touran,bus,,0,150000,diesel,volkswagen,,2639
99246,,11,eos,convertible,auto,211,90000,gasoline,volkswagen,0.0,14155
14130,,5,passat,station wagon,auto,179,150000,diesel,volkswagen,,4504
11823,1320.0,2011,c_klasse,coupé,manual,204,150000,diesel,mercedes_benz,0.0,17244
68438,,2016,5_reihe,,manual,143,150000,,mazda,0.0,4368
11272,120.0,1999,a3,limousine,auto,101,150000,gasoline,audi,1.0,1092
16533,400.0,2005,passat,station wagon,manual,140,150000,diesel,volkswagen,0.0,4004
79931,540.0,2007,antara,,manual,150,125000,diesel,opel,0.0,7143
8859,1270.0,2010,a4,limousine,manual,170,125000,diesel,audi,0.0,15470
26854,,98,3er,limousine,manual,150,150000,gasoline,bmw,0.0,1638
46710,320.0,2008,corsa,small car,manual,90,150000,diesel,opel,0.0,3185
72127,,3,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,2538
8258,210.0,2005,polo,small car,manual,64,125000,gasoline,volkswagen,0.0,2684
90846,790.0,2003,7er,limousine,auto,333,150000,gasoline,bmw,0.0,8189
46042,480.0,2011,fortwo,small car,auto,71,40000,gasoline,smart,0.0,6233
54600,360.0,2001,a3,limousine,manual,101,150000,diesel,audi,0.0,2547
8625,50.0,2002,156,station wagon,manual,140,150000,diesel,alfa_romeo,0.0,910
69270,1530.0,2009,3er,limousine,auto,177,150000,diesel,bmw,0.0,13650
44598,50.0,1996,polo,small car,manual,0,150000,gasoline,volkswagen,0.0,1001
51630,210.0,2000,golf,convertible,manual,101,150000,gasoline,volkswagen,0.0,2638
11068,130.0,1994,80,limousine,auto,135,150000,gasoline,audi,1.0,546
524,390.0,2000,andere,,,0,20000,,fiat,,5450
51701,470.0,2009,3er,limousine,manual,143,90000,gasoline,bmw,0.0,10819
2040,60.0,2004,stilo,station wagon,manual,115,150000,diesel,fiat,0.0,2265
79973,,9,7er,limousine,auto,245,150000,diesel,bmw,0.0,19974
29334,50.0,1997,3_reihe,other,manual,88,150000,gasoline,mazda,0.0,546
50348,150.0,2004,fabia,station wagon,manual,100,150000,,skoda,0.0,2256
44067,330.0,2005,a_klasse,limousine,manual,116,150000,gasoline,mercedes_benz,0.0,4459
40655,60.0,2001,bora,station wagon,manual,150,150000,gasoline,volkswagen,0.0,2184
36461,240.0,2001,galaxy,bus,manual,116,150000,diesel,ford,1.0,2047
71017,70.0,2000,5er,station wagon,auto,192,5000,gasoline,bmw,0.0,1456
41583,300.0,1997,cr_reihe,coupé,manual,125,150000,gasoline,honda,1.0,3175
25698,410.0,2011,2_reihe,convertible,manual,150,90000,gasoline,peugeot,0.0,7370
86764,520.0,2011,ibiza,small car,manual,69,60000,gasoline,seat,0.0,6279
25132,60.0,2003,fortwo,small car,manual,50,150000,gasoline,smart,0.0,1092
86595,350.0,2010,astra,limousine,manual,0,70000,gasoline,opel,0.0,6916
23372,640.0,2013,astra,limousine,manual,115,30000,gasoline,opel,0.0,11739
85971,50.0,2000,,,,0,5000,,sonstige_autos,,910
2547,200.0,2002,zafira,bus,manual,97,150000,compressed natural gas,opel,0.0,1819
81744,50.0,1983,golf,small car,manual,75,150000,,volkswagen,,728
6220,1040.0,2009,a4,station wagon,auto,143,150000,diesel,audi,0.0,11374
35189,100.0,2001,andere,station wagon,manual,103,150000,gasoline,fiat,0.0,955
11988,,2016,a6,,manual,0,150000,,audi,,1638
978,80.0,1994,golf,small car,manual,75,150000,gasoline,volkswagen,,864
68161,310.0,2012,aveo,small car,manual,101,60000,gasoline,chevrolet,0.0,5369
60773,80.0,2000,fortwo,small car,auto,54,60000,gasoline,smart,0.0,2092
75184,510.0,1976,601,small car,manual,26,40000,gasoline,trabant,0.0,3412
92258,370.0,1999,slk,convertible,auto,136,150000,gasoline,mercedes_benz,0.0,5642
90162,60.0,1999,polo,small car,manual,60,150000,gasoline,volkswagen,,1001
6250,,1996,polo,small car,manual,60,150000,gasoline,volkswagen,0.0,500
86724,,87,601,limousine,manual,0,100000,gasoline,trabant,0.0,1456
59751,70.0,1997,3er,small car,auto,102,150000,gasoline,bmw,,682
19167,230.0,2006,fortwo,small car,auto,61,50000,gasoline,smart,0.0,4267
49728,1540.0,2011,sprinter,other,manual,129,150000,diesel,mercedes_benz,1.0,9009
19190,,4,c3,small car,manual,0,80000,diesel,citroen,0.0,3458
38485,,2016,,,manual,90,100000,,opel,0.0,4822
39174,680.0,2007,1er,limousine,manual,143,150000,diesel,bmw,0.0,7189
91478,270.0,2004,viano,bus,manual,150,150000,diesel,mercedes_benz,0.0,6825
